PfamUID,Age_oldest
PF16546,1714.2089
PF16547,1292.5295
PF16550,1934.5575
PF16551,810.2778
PF16553,886.0000
PF16556,684.0000
PF16557,886.0000
PF16558,2100.6973
PF16559,1577.8820
PF16561,3145.0000
PF16562,1028.4421
PF16563,949.9125
PF16564,886.0000
PF16565,3145.0000
PF16566,1028.4421
PF16568,645.7238
PF16573,1934.5575
PF16574,948.0000
PF16575,3145.0000
PF16577,949.9125
PF16578,544.1525
PF16579,1934.5575
PF16589,2230.0000
PF16590,38.9664
PF16594,306.0686
PF16596,306.0686
PF16597,544.1525
PF16598,645.7238
PF16599,544.1525
PF16600,544.1525
PF16601,810.2778
PF16602,645.7238
PF16605,886.0000
PF16606,544.1525
PF16607,544.1525
PF16608,810.2778
PF16609,810.2778
PF16610,544.1525
PF16611,544.1525
PF16612,544.1525
PF16613,544.1525
PF16614,1028.4421
PF16615,544.1525
PF16616,645.7238
PF16617,645.7238
PF16618,645.7238
PF16619,544.1525
PF16620,331.8312
PF16621,454.3147
PF16622,1660.0000
PF16623,740.2778
PF16624,454.3147
PF16625,331.8312
PF16626,132.0287
PF16627,306.0686
PF16629,810.2778
PF16630,544.1525
PF16631,382.3736
PF16632,684.0000
PF16633,544.1525
PF16634,544.1525
PF16635,544.1525
PF16636,544.1525
PF16637,544.1525
PF16638,544.1525
PF16641,1487.8820
PF16642,454.3147
PF16643,492.0000
PF16644,645.7238
PF16646,810.2778
PF16647,454.3147
PF16648,454.3147
PF16649,454.3147
PF16650,331.8312
PF16652,1487.8820
PF16653,3145.0000
PF16655,3145.0000
PF16656,3145.0000
PF16660,382.3736
PF16661,3145.0000
PF16662,132.0287
PF16663,544.1525
PF16664,645.7238
PF16665,544.1525
PF16666,544.1525
PF16667,454.3147
PF16669,1660.0000
PF16673,810.2778
PF16674,740.2778
PF16675,645.7238
PF16676,886.0000
PF16678,1028.4421
PF16679,1934.5575
PF16680,544.1525
PF16681,454.3147
PF16682,886.0000
PF16683,3145.0000
PF16685,886.0000
PF16686,1577.8820
PF16687,1028.4421
PF16689,810.2778
PF16690,1934.5575
PF16692,1660.0000
PF16696,1028.4421
PF16698,949.9125
PF16699,1028.4421
PF16700,645.7238
PF16704,1028.4421
PF16705,1028.4421
PF16706,454.3147
PF16709,3145.0000
PF16711,846.1460
PF16712,846.1460
PF16717,1292.5295
PF16719,1577.8820
PF16720,1577.8820
PF16725,1660.0000
PF16726,544.1525
PF16727,1292.5295
PF16731,163.4310
PF16735,544.1525
PF16737,949.9125
PF16739,886.0000
PF16740,1934.5575
PF16741,1934.5575
PF16742,684.0000
PF16744,886.0000
PF16746,1934.5575
PF16748,810.2778
PF16752,1934.5575
PF16756,886.0000
PF16757,3145.0000
PF16759,1577.8820
PF16760,3145.0000
PF16764,645.7238
PF16766,544.1525
PF16768,1292.5295
PF16769,1577.8820
PF16770,1934.5575
PF16771,295.0000
PF16772,331.8312
PF16776,886.0000
PF16780,810.2778
PF16783,1028.4421
PF16787,1934.5575
PF16788,544.1525
PF16791,544.1525
PF16794,949.9125
PF16796,1934.5575
PF16797,1292.5295
PF16799,331.8312
PF16801,886.0000
PF16803,656.6236
PF16808,3145.0000
PF16810,345.7520
PF16815,590.0000
PF16818,295.0000
PF16829,17.0000
PF16830,54.0375
PF16832,132.0287
PF16833,167.7625
PF16834,295.0000
PF16835,2100.6973
PF16836,295.0000
PF16837,1934.5575
PF16839,210.6966
PF16840,331.8312
PF16842,1577.8820
PF16843,295.0000
PF16845,3145.0000
PF16846,295.0000
PF16851,481.7717
PF16853,295.0000
PF16854,1292.5295
PF16856,295.0000
PF16858,1934.5575
PF16860,1934.5575
PF16861,3145.0000
PF16862,3145.0000
PF16863,1934.5575
PF16864,3145.0000
PF16865,3145.0000
PF16866,1292.5295
PF16869,1577.8820
PF16870,3145.0000
PF16871,3145.0000
PF16874,3145.0000
PF16875,3145.0000
PF16876,1934.5575
PF16878,1028.4421
PF16879,1934.5575
PF16880,1934.5575
PF16881,3145.0000
PF16884,3145.0000
PF16885,810.2778
PF16891,2100.6973
PF16892,656.6236
PF16893,656.6236
PF16897,4090.0000
PF16898,1934.5575
PF16899,1934.5575
PF16900,3145.0000
PF16901,3145.0000
PF16905,1934.5575
PF16906,3145.0000
PF16907,645.7238
PF16908,2230.0000
PF16909,2230.0000
PF16910,2230.0000
PF16913,1714.2089
PF16916,4090.0000
PF16920,645.7238
PF16922,1934.5575
PF16923,1934.5575
PF16940,3145.0000
PF16944,590.0000
PF16952,3145.0000
PF16953,1934.5575
PF16954,810.2778
PF16958,295.0000
PF16959,645.7238
PF16965,590.0000
PF16969,2100.6973
PF16972,556.5513
PF16974,1327.8820
PF16975,886.0000
PF16977,948.0000
PF16978,1934.5575
PF16979,1934.5575
PF16983,3145.0000
PF16984,1028.4421
PF16987,1934.5575
PF16988,590.0000
PF16991,295.0000
PF16994,3145.0000
PF16997,295.0000
PF17002,11.7859
PF17004,1934.5575
PF17005,357.6744
PF17010,11.7859
PF17011,11.7859
PF17012,11.7859
PF17017,1292.5295
PF17018,11.7859
PF17022,11.7859
PF17023,11.7859
PF17027,113.0000
PF17031,11.7859
PF17032,3145.0000
PF17034,1934.5575
PF17035,1934.5575
PF17039,3145.0000
PF17045,1028.4421
PF17048,3145.0000
PF17052,295.0000
PF17054,810.2778
PF17056,295.0000
PF17061,810.2778
PF17062,295.0000
PF17064,824.0000
PF17065,1028.4421
PF17066,949.9125
PF17067,3145.0000
PF17069,810.2778
PF17075,295.0000
PF17076,295.0000
PF17077,295.0000
PF17079,88.0500
PF17081,295.0000
PF17082,295.0000
PF17083,295.0000
PF17084,295.0000
PF17085,454.3147
PF17095,886.0000
PF17097,295.0000
PF17098,1934.5575
PF17100,492.0000
PF17101,3145.0000
PF17102,3145.0000
PF17103,3145.0000
PF17104,656.6236
PF17105,1028.4421
PF17107,492.0000
PF17108,197.0000
PF17109,492.0000
PF17110,656.6236
PF17111,492.0000
PF17112,590.0000
PF17114,295.0000
PF17120,1934.5575
PF17121,1292.5295
PF17122,1660.0000
PF17123,1934.5575
PF17124,3145.0000
PF17125,3145.0000
PF17136,3145.0000
PF17137,3145.0000
PF17144,3145.0000
PF17146,3145.0000
PF17147,3145.0000
PF17148,3145.0000
PF17168,3145.0000
PF17169,886.0000
PF17170,3145.0000
PF17172,3145.0000
PF17175,1934.5575
PF17177,1934.5575
PF17180,1934.5575
PF17181,846.1460
PF17182,810.2778
PF17183,492.0000
PF17184,2100.6973
PF17186,3145.0000
PF17187,656.6236
PF17189,3145.0000
PF17204,120.4265
PF17205,1028.4421
PF17207,3145.0000
PF17208,1577.8820
PF17210,3145.0000
PF17211,886.0000
PF17213,1028.4421
PF17217,886.0000
PF17218,949.9125
PF17219,1028.4421
PF17221,1660.0000
PF17223,556.5513
PF17226,949.9125
PF17229,544.1525
PF17232,306.0686
PF17233,197.0000
PF17237,295.0000
PF17238,846.1460
PF17242,492.0000
PF17244,3145.0000
PF17245,1934.5575
PF17246,1934.5575
PF17250,1714.2089
PF17254,492.0000
PF17256,886.0000
PF17266,491.8701
PF17276,4.3126
PF17281,210.6966
PF17283,3145.0000
PF17284,3145.0000
PF17285,1934.5575
PF17286,3145.0000
PF17291,3145.0000
PF17292,1934.5575
PF17297,3145.0000
PF17303,120.4265
PF17305,491.8701
PF17307,454.3147
PF17308,672.0029
PF17309,1577.8820
PF17321,4.3126
PF17333,132.0287
PF17337,740.0000
PF17339,491.8701
PF17343,120.4265
PF17351,120.4265
PF17352,77.0088
PF17360,210.6966
PF17365,120.4265
PF17380,120.4265
PF17382,77.0088
PF17387,3145.0000
PF17391,3145.0000
PF17392,3145.0000
PF17397,331.8312
PF17403,1934.5575
PF17404,1934.5575
PF17405,1934.5575
PF17406,1934.5575
PF17407,1934.5575
PF17409,3145.0000
PF17432,3145.0000
PF17445,361.6236
PF17450,1934.5575
PF17489,132.0287
PF17490,454.3147
PF17499,1577.8820
PF17517,3145.0000
PF17521,182.4051
PF17523,8.6000
PF17529,1050.3486
PF17538,846.1460
PF17618,210.6966
PF17619,491.8701
PF17681,4.7438
PF17981,4.7438
PF18012,4.7438
PF18017,4.7438
PF18023,4.7438
PF18036,4.7438
PF18044,4.7438
PF18084,4.7438
PF18112,4.7438
PF18192,4.7438
PF18293,4.7438
PF18408,4.7438
PF18609,4.7438
PF18800,4.7438




